fecha,Unidad,target,NP,anualidad_red,baja_vto,baja_sin_efec,producto,tipo_cliente,baja_excepcional,modalidad,LOPD,impago,nivel_inicio,des_nivel_inicio,nivel_final,des_nivel_final,solicitudes,asegurados
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,9,Cola TF9,11,No procede nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,14,23
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,190,263
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,11,No procede nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,12,Cont útil nivel 2,16,Baja,14,23
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,190,263
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,3,Oficinas/Agencaixa,5,TF9,1,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,No,Asistencia,Sí,Sí,5,TF9,16,Baja,1,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,105,147
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,5,TF9,9,Cola TF9,84,121
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,5,TF9,16,Baja,21,26
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,84,121
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,84,121
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,233,342
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,5,TF9,9,Cola TF9,179,268
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,5,TF9,16,Baja,54,74
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,179,268
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Basico,Individual,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,179,268
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,162,201
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,5,TF9,9,Cola TF9,67,78
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,5,TF9,16,Baja,94,122
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,5,TF9,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,9,Cola TF9,10,Cont no útil nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,2,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,64,75
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,10,Cont no útil nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,12,Cont útil nivel 2,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,64,75
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,3,Oficinas/Agencaixa,5,TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,No,Sí,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,497,619
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,5,TF9,9,Cola TF9,191,238
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,5,TF9,16,Baja,298,373
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,5,TF9,18,Traspaso,8,8
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,9,Cola TF9,10,Cont no útil nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,9,Cola TF9,11,No procede nivel 2,3,3
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,5,6
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,182,228
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,10,Cont no útil nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,11,No procede nivel 2,16,Baja,3,3
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,12,Cont útil nivel 2,16,Baja,5,6
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,181,226
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,18,Traspaso,1,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,48,59
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,5,TF9,9,Cola TF9,35,45
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,5,TF9,16,Baja,12,13
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,5,TF9,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,35,45
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,35,45
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,149,170
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,5,TF9,9,Cola TF9,110,123
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,5,TF9,16,Baja,39,47
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,110,123
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Plena,Individual,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,110,123
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,9,10
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,5,TF9,9,Cola TF9,6,7
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,5,TF9,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,5,TF9,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,5,6
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,12,Cont útil nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,5,6
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,22,25
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,5,TF9,9,Cola TF9,17,17
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,5,TF9,16,Baja,5,8
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,9,Cola TF9,10,Cont no útil nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,16,16
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,10,Cont no útil nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,16,16
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,460,725
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,5,TF9,9,Cola TF9,263,423
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,5,TF9,16,Baja,197,302
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,9,Cola TF9,12,Cont útil nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,9,Cola TF9,13,Pendiente nivel 2,262,422
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,12,Cont útil nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,13,Pendiente nivel 2,16,Baja,261,421
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,No,No,13,Pendiente nivel 2,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,1024,1584
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,5,TF9,9,Cola TF9,529,826
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,5,TF9,16,Baja,495,758
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,9,Cola TF9,11,No procede nivel 2,1,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,9,Cola TF9,13,Pendiente nivel 2,528,824
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,11,No procede nivel 2,16,Baja,1,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,13,Pendiente nivel 2,16,Baja,527,823
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,No,13,Pendiente nivel 2,18,Traspaso,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,3,Oficinas/Agencaixa,5,TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,No,Dental,Sí,Sí,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,8,9
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,No,5,TF9,9,Cola TF9,7,8
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,No,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,7,8
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,7,8
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,10,12
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,Sí,No,5,TF9,9,Cola TF9,8,10
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,Sí,No,5,TF9,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,8,10
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,7,8
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,18,Traspaso,1,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,204,330
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,5,TF9,9,Cola TF9,168,261
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,5,TF9,16,Baja,36,69
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,9,Cola TF9,13,Pendiente nivel 2,168,261
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,No,No,13,Pendiente nivel 2,16,Baja,168,261
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,528,803
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,5,TF9,9,Cola TF9,404,609
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,5,TF9,16,Baja,124,194
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,9,Cola TF9,13,Pendiente nivel 2,404,609
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Individual,Sí,Dental,Sí,No,13,Pendiente nivel 2,16,Baja,404,609
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,153,272
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,5,TF9,9,Cola TF9,33,56
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,5,TF9,16,Baja,118,214
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,5,TF9,18,Traspaso,2,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,9,Cola TF9,12,Cont útil nivel 2,4,8
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,29,48
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,12,Cont útil nivel 2,16,Baja,4,8
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,29,48
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,3,Oficinas/Agencaixa,5,TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,No,Sí,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,267,431
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,5,TF9,9,Cola TF9,58,107
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,5,TF9,16,Baja,204,309
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,5,TF9,18,Traspaso,5,15
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,9,Cola TF9,10,Cont no útil nivel 2,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,9,Cola TF9,12,Cont útil nivel 2,2,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,55,104
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,10,Cont no útil nivel 2,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,12,Cont útil nivel 2,16,Baja,2,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,53,99
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,No,13,Pendiente nivel 2,18,Traspaso,2,5
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,3,Oficinas/Agencaixa,5,TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Asistencia,Sí,Sí,5,TF9,16,Baja,1,1
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,17,32
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,No,No,5,TF9,9,Cola TF9,9,19
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,No,No,5,TF9,16,Baja,8,13
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,No,No,9,Cola TF9,13,Pendiente nivel 2,9,19
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,No,No,13,Pendiente nivel 2,16,Baja,9,19
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,22,40
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,No,5,TF9,9,Cola TF9,9,19
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,No,5,TF9,16,Baja,13,21
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,No,9,Cola TF9,13,Pendiente nivel 2,9,19
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,No,Dental,Sí,No,13,Pendiente nivel 2,16,Baja,9,19
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,18,31
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,No,5,TF9,9,Cola TF9,15,26
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,No,5,TF9,16,Baja,3,5
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,No,9,Cola TF9,13,Pendiente nivel 2,15,26
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,No,No,13,Pendiente nivel 2,16,Baja,15,26
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,47,70
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,Sí,No,5,TF9,9,Cola TF9,40,59
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,Sí,No,5,TF9,16,Baja,7,11
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,Sí,No,9,Cola TF9,13,Pendiente nivel 2,40,59
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Asistencia,Sí,No,13,Pendiente nivel 2,16,Baja,40,59
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,10,13
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,No,No,5,TF9,9,Cola TF9,9,11
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,No,No,5,TF9,16,Baja,1,2
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,No,No,9,Cola TF9,13,Pendiente nivel 2,9,11
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,No,No,13,Pendiente nivel 2,16,Baja,9,11
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,16,25
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,Sí,No,5,TF9,9,Cola TF9,13,21
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,Sí,No,5,TF9,16,Baja,3,4
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,Sí,No,9,Cola TF9,13,Pendiente nivel 2,13,21
31/08/2020,Oficinas/Agencaixa,No,No,2,Sí,No,Resto,Pyme,Sí,Dental,Sí,No,13,Pendiente nivel 2,16,Baja,13,21
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Basico,Individual,,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,4,5
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Basico,Individual,,Asistencia,No,No,5,TF9,14,Retenido,4,5
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Basico,Individual,,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Basico,Individual,,Asistencia,Sí,No,5,TF9,14,Retenido,2,2
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Plena,Individual,,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,18,26
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Plena,Individual,,Asistencia,No,No,5,TF9,14,Retenido,18,26
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Plena,Individual,,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,14,27
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Plena,Individual,,Asistencia,Sí,No,5,TF9,14,Retenido,14,27
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Individual,,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Individual,,Asistencia,Sí,No,5,TF9,14,Retenido,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Individual,,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,26,50
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Individual,,Dental,No,No,5,TF9,14,Retenido,26,50
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Individual,,Dental,No,No,14,Retenido,17,Baja final,6,16
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Individual,,Dental,Sí,No,3,Oficinas/Agencaixa,5,TF9,50,95
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Individual,,Dental,Sí,No,5,TF9,14,Retenido,50,95
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Individual,,Dental,Sí,No,14,Retenido,17,Baja final,4,15
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Asistencia,No,No,3,Oficinas/Agencaixa,5,TF9,15,54
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Asistencia,No,No,5,TF9,14,Retenido,15,54
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Asistencia,No,No,14,Retenido,17,Baja final,0,9
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,3,Oficinas/Agencaixa,5,TF9,27,168
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,5,TF9,14,Retenido,27,168
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Asistencia,Sí,No,14,Retenido,17,Baja final,1,1
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Dental,No,No,3,Oficinas/Agencaixa,5,TF9,2,7
31/08/2020,Oficinas/Agencaixa,No,No,3,,No,Resto,Pyme,,Dental,No,No,5,TF9,14,Retenido,2,7
