fecha,Unidad_final,target,NP,anualidad_red,baja_vto,baja_sin_efec,producto,tipo_cliente,baja_excepcional,modalidad,permiso_ECO,LOPD,impago,nivel_inicio,des_nivel_inicio,nivel_final,des_nivel_final,solicitudes,asegurados
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,4,5
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,8,EGAS,14,Cola EGAS,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,8,EGAS,21,Baja,13,24
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,8,EGAS,23,Traspaso,2,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,4,5
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,14,Cola EGAS,16,Cont no útil nivel 2,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,16,Cont no útil nivel 2,21,Baja,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,2,Oficinas Propias,7,Siebel,2,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,2,Oficinas Propias,8,EGAS,5,6
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,7,Siebel,13,Cont útil nivel 1,2,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,8,EGAS,21,Baja,4,4
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,8,EGAS,23,Traspaso,1,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,13,Cont útil nivel 1,21,Baja,2,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,2,Oficinas Propias,7,Siebel,32,37
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,2,Oficinas Propias,8,EGAS,58,71
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,6,8
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,26,29
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,8,EGAS,14,Cola EGAS,6,8
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,8,EGAS,21,Baja,44,52
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,8,EGAS,23,Traspaso,8,11
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,6,8
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,25,28
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,23,Traspaso,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,5,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,14,Cola EGAS,17,No procede nivel 2,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,16,Cont no útil nivel 2,21,Baja,5,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,17,No procede nivel 2,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,2,Oficinas Propias,7,Siebel,8,13
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,2,Oficinas Propias,8,EGAS,15,16
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,12,No procede nivel 1,1,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,7,11
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,8,EGAS,21,Baja,11,12
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,8,EGAS,23,Traspaso,4,4
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,12,No procede nivel 1,21,Baja,1,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,7,11
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,2,Oficinas Propias,7,Siebel,37,47
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,2,Oficinas Propias,8,EGAS,87,122
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,18,19
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,19,28
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,8,EGAS,14,Cola EGAS,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,8,EGAS,21,Baja,67,80
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,8,EGAS,23,Traspaso,19,41
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,18,19
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,19,28
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,14,Cola EGAS,16,Cont no útil nivel 2,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,No,16,Cont no útil nivel 2,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,2,Oficinas Propias,7,Siebel,16,16
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,2,Oficinas Propias,8,EGAS,26,36
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,12,No procede nivel 1,7,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,13,Cont útil nivel 1,9,9
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,8,EGAS,21,Baja,17,22
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,8,EGAS,23,Traspaso,9,14
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,12,No procede nivel 1,21,Baja,7,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,No,Sí,13,Cont útil nivel 1,21,Baja,9,9
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,2,Oficinas Propias,7,Siebel,72,90
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,2,Oficinas Propias,8,EGAS,115,152
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,20,22
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,52,68
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,14,Cola EGAS,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,21,Baja,83,111
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,23,Traspaso,31,40
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,20,22
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,49,63
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,13,Cont útil nivel 1,23,Traspaso,3,5
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,No,16,Cont no útil nivel 2,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,2,Oficinas Propias,7,Siebel,26,35
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,2,Oficinas Propias,8,EGAS,38,49
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,12,No procede nivel 1,8,11
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,18,24
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,8,EGAS,21,Baja,22,26
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,8,EGAS,23,Traspaso,16,23
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,12,No procede nivel 1,21,Baja,8,11
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,17,23
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,Sí,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,23,Traspaso,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,2,Oficinas Propias,7,Siebel,7,11
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,2,Oficinas Propias,8,EGAS,12,20
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,6,10
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,8,EGAS,21,Baja,10,18
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,8,EGAS,23,Traspaso,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,6,10
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,Sí,2,Oficinas Propias,7,Siebel,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,Sí,7,Siebel,12,No procede nivel 1,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,No,Sí,12,No procede nivel 1,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,2,Oficinas Propias,7,Siebel,26,35
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,2,Oficinas Propias,8,EGAS,8,14
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,3,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,23,32
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,8,EGAS,21,Baja,7,11
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,8,EGAS,23,Traspaso,1,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,3,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,22,31
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,23,Traspaso,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,2,Oficinas Propias,7,Siebel,2,4
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,2,Oficinas Propias,8,EGAS,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,11,Cont no útil nivel 1,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,1,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,8,EGAS,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,11,Cont no útil nivel 1,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,1,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,2,Oficinas Propias,7,Siebel,76,142
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,2,Oficinas Propias,8,EGAS,30,64
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,7,Siebel,12,No procede nivel 1,14,28
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,7,Siebel,13,Cont útil nivel 1,62,114
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,8,EGAS,14,Cola EGAS,4,9
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,8,EGAS,21,Baja,24,51
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,8,EGAS,23,Traspaso,2,4
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,12,No procede nivel 1,21,Baja,14,28
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,13,Cont útil nivel 1,21,Baja,62,114
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,14,Cola EGAS,16,Cont no útil nivel 2,4,9
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,16,Cont no útil nivel 2,21,Baja,3,8
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,No,16,Cont no útil nivel 2,23,Traspaso,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,2,Oficinas Propias,7,Siebel,10,12
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,2,Oficinas Propias,8,EGAS,9,18
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,7,Siebel,12,No procede nivel 1,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,7,Siebel,13,Cont útil nivel 1,8,10
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,8,EGAS,14,Cola EGAS,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,8,EGAS,21,Baja,8,17
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,12,No procede nivel 1,21,Baja,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,13,Cont útil nivel 1,21,Baja,8,10
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,14,Cola EGAS,16,Cont no útil nivel 2,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,No,Sí,16,Cont no útil nivel 2,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,2,Oficinas Propias,7,Siebel,94,167
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,2,Oficinas Propias,8,EGAS,72,132
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,2,8
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,7,Siebel,12,No procede nivel 1,12,19
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,7,Siebel,13,Cont útil nivel 1,80,140
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,8,EGAS,14,Cola EGAS,7,9
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,8,EGAS,21,Baja,62,114
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,8,EGAS,23,Traspaso,3,9
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,11,Cont no útil nivel 1,21,Baja,2,8
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,12,No procede nivel 1,21,Baja,12,19
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,13,Cont útil nivel 1,21,Baja,80,140
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,5,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,14,Cola EGAS,17,No procede nivel 2,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,16,Cont no útil nivel 2,21,Baja,5,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,No,17,No procede nivel 2,21,Baja,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,Sí,2,Oficinas Propias,7,Siebel,17,33
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,Sí,2,Oficinas Propias,8,EGAS,16,36
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,Sí,7,Siebel,12,No procede nivel 1,2,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,15,30
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,Sí,8,EGAS,21,Baja,16,36
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,Sí,12,No procede nivel 1,21,Baja,2,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,No,Dental,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,15,30
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,No,2,Oficinas Propias,7,Siebel,16,18
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,No,2,Oficinas Propias,8,EGAS,53,79
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,6,6
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,10,12
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,No,8,EGAS,21,Baja,41,61
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,No,8,EGAS,23,Traspaso,12,18
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,6,6
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,10,12
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,Sí,2,Oficinas Propias,7,Siebel,5,5
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,Sí,2,Oficinas Propias,8,EGAS,9,12
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,12,No procede nivel 1,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,13,Cont útil nivel 1,4,4
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,Sí,8,EGAS,21,Baja,5,5
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,Sí,8,EGAS,23,Traspaso,4,7
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,Sí,12,No procede nivel 1,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,Sí,13,Cont útil nivel 1,21,Baja,3,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,No,Sí,13,Cont útil nivel 1,23,Traspaso,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,No,2,Oficinas Propias,7,Siebel,31,33
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,No,2,Oficinas Propias,8,EGAS,92,131
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,13,13
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,18,20
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,21,Baja,69,92
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,23,Traspaso,23,39
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,13,13
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,18,20
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,Sí,2,Oficinas Propias,7,Siebel,3,3
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,Sí,2,Oficinas Propias,8,EGAS,15,31
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,12,No procede nivel 1,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,Sí,8,EGAS,23,Traspaso,15,31
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,Sí,12,No procede nivel 1,21,Baja,2,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,1,1
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Dental,No,No,No,2,Oficinas Propias,7,Siebel,52,65
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Dental,No,No,No,2,Oficinas Propias,8,EGAS,56,79
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Dental,No,No,No,2,Oficinas Propias,9,ECO,1,2
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Dental,No,No,No,7,Siebel,12,No procede nivel 1,23,25
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Dental,No,No,No,7,Siebel,13,Cont útil nivel 1,29,40
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Dental,No,No,No,8,EGAS,21,Baja,35,48
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Dental,No,No,No,8,EGAS,23,Traspaso,21,31
31/08/2020,Oficinas Propias,Sí,No,3,No,No,Resto,Individual,Sí,Dental,No,No,No,9,ECO,15,Cola ECO/SOL,1,2
